Wall time,Step,Value
1543037987.680726,0,2335.302734375
1543037987.882904,11,801.4691772460938
1543037987.974631,22,516.2119140625
1543037988.064005,33,464.60174560546875
1543037988.151834,44,381.0710754394531
1543037988.239457,55,334.01824951171875
1543037988.326203,66,319.3697509765625
1543037988.412895,77,310.548828125
1543037988.499296,88,258.39471435546875
1543037988.58416,99,300.01373291015625
1543037988.669792,110,258.94207763671875
1543037988.758536,121,263.76580810546875
1543037988.843032,132,220.00704956054688
1543037988.928217,143,186.55279541015625
1543037989.012565,154,233.65090942382812
1543037989.098062,165,219.99642944335938
1543037989.183613,176,235.71942138671875
1543037989.268832,187,181.11460876464844
1543037989.352534,198,180.4630126953125
1543037989.437747,209,204.66578674316406
1543037989.522635,220,188.63912963867188
1543037989.609963,231,182.769775390625
1543037989.695049,242,174.3074951171875
1543037989.781251,253,153.9379425048828
1543037989.866781,264,156.84310913085938
1543037989.953487,275,179.98336791992188
1543037990.038892,286,181.27743530273438
1543037990.124352,297,150.43923950195312
1543037990.210709,308,141.33432006835938
1543037990.296151,319,123.68111419677734
1543037990.382126,330,140.2693328857422
1543037990.471751,341,142.02395629882812
1543037990.557252,352,104.36907196044922
1543037990.641341,363,164.41796875
1543037990.724215,374,148.62083435058594
1543037990.807989,385,150.70787048339844
1543037990.890443,396,129.48471069335938
1543037990.972886,407,127.23165893554688
1543037991.056137,418,122.03163146972656
1543037991.139853,429,151.6517333984375
1543037991.221996,440,130.6484832763672
1543037991.308895,451,112.34500122070312
1543037991.391769,462,128.36683654785156
1543037991.475776,473,128.99041748046875
1543037991.561976,484,109.80747985839844
1543037991.645461,495,121.23200988769531
1543037991.734573,506,105.8558120727539
1543037991.819679,517,98.68879699707031
1543037991.906331,528,125.02737426757812
1543037991.992509,539,96.08377075195312
1543037992.084953,550,117.82715606689453
1543037992.17545,561,82.41389465332031
1543037992.263641,572,88.04679870605469
1543037992.351481,583,91.08206176757812
1543037992.438982,594,103.81043243408203
1543037992.526742,605,92.32841491699219
1543037992.614342,616,85.74009704589844
1543037992.702056,627,103.049072265625
1543037992.789804,638,82.82072448730469
1543037992.87513,649,86.20755767822266
1543037992.959456,660,80.47303009033203
1543037993.047457,671,82.49000549316406
1543037993.13572,682,105.1329574584961
1543037993.220766,693,96.07958221435547
1543037993.307148,704,82.42460632324219
1543037993.393568,715,92.68466186523438
1543037993.480162,726,88.18861389160156
1543037993.56697,737,83.05636596679688
1543037993.652956,748,78.3911361694336
1543037993.739099,759,58.174720764160156
1543037993.827426,770,94.91830444335938
1543037993.916941,781,69.16764831542969
1543037994.002816,792,63.145362854003906
1543037994.091543,803,73.86234283447266
1543037994.18037,814,86.18949890136719
1543037994.269387,825,75.7000503540039
1543037994.358414,836,64.5889892578125
1543037994.445482,847,66.23007202148438
1543037994.530804,858,72.73660278320312
1543037994.616366,869,71.62153625488281
1543037994.701066,880,67.15232849121094
1543037994.789751,891,72.52546691894531
1543037994.874849,902,79.63031005859375
1543037994.960146,913,69.74442291259766
1543037995.044878,924,56.98252868652344
1543037995.130088,935,62.89103698730469
1543037995.214405,946,74.27082061767578
