Wall time,Step,Value
1543105751.929377,2948,2.147299289703369
1543105752.072791,2959,2.1450424194335938
1543105752.214575,2970,2.092440128326416
1543105752.36022,2981,2.1766319274902344
1543105752.500958,2992,2.152432441711426
1543105752.735257,3003,2.152595043182373
1543105752.878885,3014,2.1146230697631836
1543105753.022185,3025,1.9955328702926636
1543105753.165343,3036,2.0150718688964844
1543105753.307304,3047,2.0445008277893066
1543105753.449903,3058,2.021873950958252
1543105753.590591,3069,2.0596506595611572
1543105753.73046,3080,2.058446168899536
1543105753.874708,3091,2.153327226638794
1543105754.016033,3102,2.1648058891296387
1543105754.157545,3113,2.0166587829589844
1543105754.29853,3124,2.072722911834717
1543105754.440282,3135,2.0828325748443604
1543105754.583833,3146,2.0523295402526855
1543105754.723348,3157,2.075641393661499
1543105754.866621,3168,2.0664546489715576
1543105755.010776,3179,1.9958983659744263
1543105755.154876,3190,2.1539878845214844
1543105755.300828,3201,2.0429561138153076
1543105755.442313,3212,2.069657802581787
1543105755.585289,3223,2.068039655685425
1543105755.726515,3234,2.028320550918579
1543105755.86759,3245,2.1187403202056885
1543105756.010582,3256,2.06744647026062
1543105756.156459,3267,2.083489179611206
1543105756.29788,3278,2.181283473968506
1543105756.440132,3289,2.04113507270813
1543105756.582058,3300,2.0018041133880615
1543105756.729205,3311,2.0954625606536865
1543105756.874237,3322,2.0699257850646973
1543105757.016168,3333,2.051060438156128
1543105757.158873,3344,2.043026924133301
1543105757.300255,3355,2.094444751739502
1543105757.441422,3366,2.0406527519226074
1543105757.582693,3377,1.9831998348236084
1543105757.721977,3388,2.040574550628662
1543105757.86165,3399,1.9686570167541504
1543105758.00191,3410,2.104457378387451
1543105758.151967,3421,2.0981030464172363
1543105758.296176,3432,2.069880962371826
1543105758.440343,3443,2.0199790000915527
1543105758.587399,3454,2.0503978729248047
1543105758.732137,3465,2.084294319152832
1543105758.872448,3476,2.1182548999786377
1543105759.015268,3487,2.1294190883636475
1543105759.157858,3498,2.1899824142456055
1543105759.296477,3509,2.1522769927978516
1543105759.438057,3520,2.0400564670562744
1543105759.584227,3531,2.030724048614502
1543105759.727325,3542,2.0290427207946777
1543105759.871695,3553,1.947011113166809
1543105760.017245,3564,2.1175432205200195
1543105760.161047,3575,2.0481743812561035
1543105760.307798,3586,2.0740013122558594
1543105760.451445,3597,2.0143749713897705
1543105760.592868,3608,2.072999954223633
1543105760.733827,3619,2.083822011947632
1543105760.874272,3630,2.161393404006958
1543105761.020735,3641,2.0051066875457764
1543105761.162052,3652,2.049834728240967
1543105761.305282,3663,2.1636314392089844
1543105761.452241,3674,2.12178111076355
1543105761.598599,3685,2.113327980041504
1543105761.743786,3696,2.1113998889923096
1543105761.889881,3707,2.020961046218872
1543105762.035493,3718,2.001696825027466
1543105762.17645,3729,2.0973939895629883
1543105762.318116,3740,2.093759536743164
1543105762.462458,3751,2.042752265930176
1543105762.603017,3762,2.0899338722229004
1543105762.746699,3773,2.211803913116455
1543105762.891137,3784,2.12575626373291
1543105763.034717,3795,2.1438965797424316
1543105763.180731,3806,2.098377227783203
1543105763.327133,3817,2.023843288421631
1543105763.473531,3828,2.0539777278900146
1543105763.619436,3839,2.0408363342285156
1543105763.763742,3850,2.1035714149475098
1543105763.910975,3861,1.9626562595367432
1543105764.052479,3872,2.065943717956543
1543105764.193943,3883,2.0700714588165283
1543105764.33605,3894,2.0993738174438477
1543105764.480971,3905,2.0831117630004883
1543105764.62736,3916,2.0904738903045654
1543105764.77014,3927,2.0003697872161865
1543105764.915547,3938,2.0167317390441895
1543105765.060484,3949,2.044771194458008
1543105765.203511,3960,2.0316765308380127
1543105765.349651,3971,2.028493881225586
1543105765.490901,3982,1.970337986946106
1543105765.632224,3993,2.01481032371521
1543105765.874347,4004,2.051478862762451
1543105766.017381,4015,2.1242117881774902
1543105766.162829,4026,2.1184990406036377
1543105766.305847,4037,2.0451579093933105
1543105766.451112,4048,2.0873098373413086
1543105766.596552,4059,2.106476068496704
1543105766.742127,4070,2.017672300338745
1543105766.895014,4081,2.016237735748291
1543105767.04679,4092,2.17049241065979
1543105767.198023,4103,2.059969186782837
1543105767.346575,4114,1.9873512983322144
1543105767.495984,4125,2.050093412399292
1543105767.646212,4136,2.0800256729125977
1543105767.791721,4147,2.071556806564331
1543105767.936405,4158,1.991434097290039
1543105768.081175,4169,2.06587290763855
1543105768.231956,4180,1.9536523818969727
1543105768.386405,4191,2.0426619052886963
1543105768.536832,4202,2.0340840816497803
1543105768.689217,4213,2.083768844604492
1543105768.841674,4224,2.0729892253875732
1543105768.991109,4235,2.0056333541870117
1543105769.139353,4246,2.0160398483276367
1543105769.289293,4257,2.034708261489868
1543105769.436822,4268,1.9907242059707642
1543105769.602108,4279,2.0590338706970215
1543105769.746432,4290,2.0509819984436035
1543105769.89633,4301,2.138040781021118
1543105770.043051,4312,2.0022685527801514
1543105770.194801,4323,1.9507509469985962
1543105770.348001,4334,1.950385570526123
1543105770.496495,4345,2.0110673904418945
1543105770.645076,4356,2.004476547241211
1543105770.793411,4367,2.1332154273986816
1543105770.938414,4378,1.929734706878662
1543105771.082799,4389,2.0043246746063232
1543105771.228134,4400,2.0621187686920166
1543105771.422323,4411,2.1529743671417236
1543105771.568902,4422,1.9933274984359741
1543105771.712401,4433,2.020780086517334
1543105771.853854,4444,2.1102395057678223
1543105771.996039,4455,2.034796714782715
1543105772.13791,4466,1.9131125211715698
1543105772.279265,4477,2.002011299133301
1543105772.423316,4488,1.9904614686965942
1543105772.569274,4499,2.061122179031372
1543105772.714038,4510,2.07250714302063
1543105772.863491,4521,2.020325183868408
1543105773.008884,4532,1.980635166168213
1543105773.154892,4543,2.0550801753997803
1543105773.296237,4554,2.105618953704834
1543105773.437032,4565,2.0486249923706055
1543105773.57862,4576,2.045536994934082
1543105773.721551,4587,2.0143508911132812
1543105773.863094,4598,1.9788129329681396
1543105774.004795,4609,1.962307333946228
1543105774.150174,4620,2.043276071548462
1543105774.29912,4631,2.0105204582214355
1543105774.444495,4642,2.0266029834747314
1543105774.588316,4653,2.0234146118164062
1543105774.734068,4664,1.968118667602539
1543105774.877763,4675,2.069533109664917
1543105775.019127,4686,2.0893452167510986
1543105775.160826,4697,1.9948337078094482
1543105775.301304,4708,2.095895528793335
1543105775.458856,4719,1.986573576927185
1543105775.600359,4730,2.022536516189575
1543105775.747915,4741,1.9757663011550903
1543105775.892339,4752,2.0157108306884766
1543105776.037338,4763,2.0008180141448975
1543105776.18449,4774,2.0059940814971924
1543105776.330016,4785,1.9818683862686157
1543105776.474377,4796,2.0660252571105957
1543105776.616863,4807,2.038623571395874
1543105776.759218,4818,2.0696659088134766
1543105776.901509,4829,2.073502540588379
1543105777.043509,4840,2.039794921875
1543105777.226493,4851,1.9984548091888428
1543105777.37019,4862,1.9509129524230957
1543105777.515222,4873,2.0673563480377197
1543105777.660318,4884,2.0305399894714355
1543105777.800615,4895,2.085109233856201
1543105777.946194,4906,1.9797210693359375
1543105778.093584,4917,1.9923276901245117
1543105778.248362,4928,2.0539612770080566
1543105778.401581,4939,2.009762763977051
1543105778.549899,4950,1.9740421772003174
1543105778.706143,4961,1.9338862895965576
1543105778.855352,4972,1.9034006595611572
1543105779.002123,4983,2.0069589614868164
1543105779.145916,4994,2.063321590423584
1543105779.395824,5005,2.0473971366882324
1543105779.535519,5016,1.9945238828659058
1543105779.675068,5027,1.9766035079956055
1543105779.815694,5038,1.9981328248977661
1543105779.956724,5049,1.9622628688812256
1543105780.096571,5060,2.0184056758880615
1543105780.240084,5071,1.9287385940551758
1543105780.380133,5082,2.0374374389648438
1543105780.522267,5093,1.9798122644424438
1543105780.665891,5104,1.920224905014038
1543105780.80989,5115,1.9304354190826416
1543105780.953739,5126,2.0801749229431152
1543105781.096796,5137,2.0055437088012695
1543105781.238928,5148,2.0353758335113525
1543105781.381056,5159,1.9203500747680664
1543105781.52198,5170,1.9765961170196533
1543105781.666165,5181,1.9788968563079834
1543105781.804865,5192,2.0227785110473633
1543105781.945018,5203,1.894731879234314
1543105782.084336,5214,2.078080177307129
1543105782.227431,5225,2.0648436546325684
1543105782.371647,5236,2.040006637573242
1543105782.513709,5247,1.909794569015503
1543105782.657029,5258,1.9527785778045654
1543105782.802798,5269,1.997286319732666
1543105782.944678,5280,2.031313180923462
1543105783.08911,5291,2.020076274871826
1543105783.229388,5302,1.9665465354919434
1543105783.368216,5313,1.948945164680481
1543105783.507986,5324,1.9804885387420654
1543105783.647471,5335,1.9731457233428955
1543105783.789382,5346,2.0223870277404785
1543105783.932795,5357,2.0130553245544434
1543105784.075965,5368,1.9477715492248535
1543105784.218506,5379,1.9489736557006836
1543105784.365455,5390,1.8913153409957886
1543105784.511648,5401,1.9384305477142334
1543105784.651929,5412,1.9173972606658936
1543105784.791508,5423,1.9868847131729126
1543105784.93178,5434,2.1032967567443848
1543105785.07085,5445,2.0014336109161377
1543105785.209685,5456,2.0127005577087402
1543105785.350268,5467,2.082099676132202
1543105785.495518,5478,2.0246710777282715
1543105785.63909,5489,2.010730266571045
1543105785.78295,5500,2.0240230560302734
1543105785.930191,5511,2.044854164123535
1543105786.074669,5522,1.9050378799438477
1543105786.214325,5533,2.0040624141693115
1543105786.353784,5544,2.0161805152893066
1543105786.493914,5555,2.0009660720825195
1543105786.633025,5566,1.999693751335144
1543105786.772197,5577,1.9420301914215088
1543105786.912189,5588,2.039454698562622
1543105787.056356,5599,1.9527771472930908
1543105787.198527,5610,2.10021710395813
1543105787.342357,5621,1.9378777742385864
1543105787.480462,5632,1.913158893585205
1543105787.618603,5643,1.9339781999588013
1543105787.757533,5654,2.080122947692871
1543105787.896517,5665,1.9903010129928589
1543105788.034391,5676,1.9491335153579712
1543105788.174057,5687,1.9185822010040283
1543105788.312137,5698,1.9574896097183228
1543105788.450729,5709,2.03269362449646
1543105788.589908,5720,2.0232081413269043
1543105788.732788,5731,1.9426112174987793
1543105788.872326,5742,1.9180688858032227
1543105789.015718,5753,1.8990143537521362
1543105789.159061,5764,1.9222475290298462
1543105789.303607,5775,2.0038046836853027
1543105789.444339,5786,1.9878839254379272
1543105789.584208,5797,2.013554096221924
1543105789.724485,5808,1.9161350727081299
1543105789.863826,5819,1.9682561159133911
1543105790.004888,5830,1.9320241212844849
1543105790.150498,5841,1.9969679117202759
1543105790.293125,5852,1.9775381088256836
1543105790.436866,5863,2.002373695373535
1543105790.5795,5874,1.9773378372192383
1543105790.722869,5885,1.9891886711120605
1543105790.863761,5896,1.9871829748153687
1543105791.004446,5907,2.0339419841766357
1543105791.144386,5918,2.0420916080474854
1543105791.282945,5929,1.9758821725845337
1543105791.424811,5940,1.8335328102111816
1543105791.567644,5951,2.036390542984009
1543105791.706879,5962,1.9379138946533203
1543105791.848643,5973,1.9879781007766724
1543105791.993322,5984,1.8825106620788574
1543105792.136671,5995,2.052354574203491
1543105792.380172,6006,1.9473216533660889
1543105792.522063,6017,1.9608110189437866
1543105792.661601,6028,1.9391930103302002
1543105792.800433,6039,1.9822288751602173
1543105792.939276,6050,1.9904348850250244
1543105793.082852,6061,2.0414018630981445
1543105793.222951,6072,1.9476032257080078
1543105793.364229,6083,1.9458625316619873
1543105793.508378,6094,1.8840166330337524
1543105793.651671,6105,1.9897961616516113
1543105793.795191,6116,1.987268328666687
1543105793.937803,6127,2.0248770713806152
1543105794.081596,6138,1.973464012145996
1543105794.222521,6149,1.9788553714752197
1543105794.362169,6160,2.022395610809326
1543105794.507078,6171,1.9151151180267334
1543105794.647699,6182,1.9010339975357056
1543105794.788333,6193,1.9381734132766724
1543105794.930128,6204,1.946480393409729
1543105795.074562,6215,2.028789520263672
1543105795.217207,6226,1.8826872110366821
1543105795.36215,6237,2.000389337539673
1543105795.507515,6248,2.0042307376861572
1543105795.650793,6259,1.951758861541748
1543105795.791274,6270,2.0024478435516357
1543105795.934888,6281,1.982508897781372
1543105796.075416,6292,1.938381314277649
1543105796.215112,6303,1.9685391187667847
1543105796.356638,6314,1.9252190589904785
1543105796.496948,6325,1.961059808731079
1543105796.640036,6336,1.8933875560760498
1543105796.784043,6347,1.9805841445922852
1543105796.929982,6358,1.9303040504455566
1543105797.075481,6369,1.9644222259521484
1543105797.218975,6380,2.014108419418335
1543105797.366321,6391,1.9412226676940918
1543105797.507005,6402,1.9009947776794434
1543105797.649721,6413,1.9123893976211548
1543105797.790242,6424,1.9409637451171875
1543105797.930298,6435,1.9262428283691406
1543105798.070295,6446,2.0434048175811768
1543105798.2131,6457,1.9641927480697632
1543105798.357153,6468,1.9133116006851196
1543105798.503078,6479,1.93023681640625
1543105798.646886,6490,2.021956205368042
1543105798.795127,6501,1.9793461561203003
1543105798.937399,6512,1.8614075183868408
1543105799.077383,6523,1.8822702169418335
1543105799.216971,6534,1.9320893287658691
1543105799.35657,6545,1.9488840103149414
1543105799.497285,6556,1.9533700942993164
1543105799.63843,6567,1.902021884918213
1543105799.779696,6578,2.0197067260742188
1543105799.923136,6589,1.9567197561264038
1543105800.065735,6600,1.9146077632904053
1543105800.213709,6611,1.940948486328125
1543105800.356365,6622,1.841498613357544
1543105800.498468,6633,1.962201476097107
1543105800.639998,6644,1.8647348880767822
1543105800.780931,6655,1.8718372583389282
1543105800.921048,6666,1.9568828344345093
1543105801.061336,6677,1.936637282371521
1543105801.203289,6688,1.9910627603530884
1543105801.342841,6699,1.991796851158142
1543105801.486947,6710,1.956002950668335
1543105801.634214,6721,1.901620864868164
1543105801.77697,6732,1.9662989377975464
1543105801.920199,6743,1.9489343166351318
1543105802.063307,6754,1.9263412952423096
1543105802.204236,6765,1.8686048984527588
1543105802.344122,6776,1.9552263021469116
1543105802.482957,6787,1.899902105331421
1543105802.621958,6798,1.8734842538833618
1543105802.760824,6809,2.022221326828003
1543105802.900258,6820,1.9449855089187622
1543105803.042692,6831,2.0454485416412354
1543105803.181619,6842,1.9618370532989502
1543105803.324062,6853,1.9217538833618164
1543105803.46683,6864,1.880311369895935
1543105803.609401,6875,1.925490140914917
1543105803.752077,6886,1.9980278015136719
1543105803.890778,6897,1.9047086238861084
1543105804.031648,6908,1.8954055309295654
1543105804.170798,6919,1.988126277923584
1543105804.309046,6930,1.7959977388381958
1543105804.452463,6941,1.8419129848480225
1543105804.591003,6952,1.9193525314331055
1543105804.733675,6963,1.9387093782424927
1543105804.877252,6974,1.900328278541565
1543105805.018481,6985,1.986769199371338
1543105805.160912,6996,2.086047887802124
1543105805.414131,7007,1.914612889289856
1543105805.555404,7018,1.9525266885757446
1543105805.697915,7029,2.0018022060394287
1543105805.839681,7040,1.9781421422958374
1543105805.98378,7051,1.9409122467041016
1543105806.124373,7062,1.9615821838378906
1543105806.267312,7073,1.954498529434204
1543105806.413002,7084,1.9765710830688477
1543105806.557795,7095,1.980630874633789
1543105806.701978,7106,1.992382526397705
1543105806.848616,7117,1.879733920097351
1543105806.992531,7128,1.9369380474090576
1543105807.132783,7139,1.980527639389038
1543105807.273951,7150,1.9060684442520142
1543105807.417788,7161,1.8545663356781006
1543105807.558091,7172,1.9103381633758545
1543105807.699842,7183,1.9391887187957764
1543105807.838777,7194,1.8929551839828491
1543105807.980583,7205,1.9418742656707764
1543105808.123223,7216,1.8959059715270996
1543105808.266784,7227,1.8836908340454102
1543105808.409078,7238,1.8133728504180908
1543105808.552425,7249,1.9426785707473755
1543105808.695597,7260,1.8198705911636353
1543105808.840582,7271,2.00785493850708
1543105808.982378,7282,1.9167277812957764
1543105809.122242,7293,1.8604520559310913
1543105809.264401,7304,1.8682639598846436
1543105809.404744,7315,1.900563359260559
1543105809.546122,7326,1.9389899969100952
1543105809.690843,7337,1.9521619081497192
1543105809.835596,7348,1.8517677783966064
1543105809.978858,7359,1.9408878087997437
1543105810.122582,7370,1.945804476737976
1543105810.270602,7381,1.6929386854171753
1543105810.413599,7392,1.9457850456237793
1543105810.5547,7403,1.7990010976791382
1543105810.694448,7414,1.9696574211120605
1543105810.836203,7425,1.8625526428222656
1543105810.977259,7436,1.8663254976272583
1543105811.119017,7447,1.8516827821731567
1543105811.261389,7458,1.9008954763412476
1543105811.40362,7469,1.958258867263794
1543105811.545096,7480,1.8925318717956543
1543105811.693402,7491,1.9400144815444946
1543105811.837013,7502,1.8282344341278076
1543105811.978965,7513,1.9767727851867676
1543105812.120329,7524,2.101086378097534
1543105812.261028,7535,1.9435850381851196
1543105812.40415,7546,1.8198761940002441
1543105812.544636,7557,1.8460161685943604
1543105812.686472,7568,1.9104269742965698
1543105812.830639,7579,1.9371356964111328
1543105812.974745,7590,2.0320041179656982
1543105813.123446,7601,1.9032611846923828
1543105813.265762,7612,1.9498305320739746
1543105813.410209,7623,1.896527886390686
1543105813.553358,7634,1.901412010192871
1543105813.700465,7645,1.909440517425537
1543105813.84859,7656,2.023752450942993
1543105813.994445,7667,2.003641366958618
1543105814.138511,7678,1.9352269172668457
1543105814.282685,7689,1.8861987590789795
1543105814.427452,7700,1.8918651342391968
1543105814.577397,7711,1.8823063373565674
1543105814.720986,7722,1.9229748249053955
1543105814.864324,7733,1.8593308925628662
1543105815.00954,7744,1.8341401815414429
1543105815.154775,7755,1.941845417022705
1543105815.303505,7766,1.8852367401123047
1543105815.453811,7777,2.046360731124878
1543105815.600107,7788,1.9316487312316895
1543105815.743474,7799,1.916031002998352
1543105815.888177,7810,2.045097827911377
1543105816.03805,7821,1.8422809839248657
1543105816.183003,7832,1.8359487056732178
1543105816.326757,7843,1.947445034980774
1543105816.469415,7854,1.7769138813018799
1543105816.607765,7865,1.8641459941864014
1543105816.747646,7876,1.8696683645248413
